"Samples per sec. = 2057.14286/1"
""
""
.3374, 4.9533E+00, 2.4558E-03,09-24-15,17:51:49
.3383, 4.9484E+00, 0.0000E+00,09-24-15,17:51:49
.3393, 4.9877E+00, 1.2279E-03,09-24-15,17:51:49
.3403, 4.9631E+00,-1.2279E-03,09-24-15,17:51:49
.3413, 4.9852E+00, 1.2279E-03,09-24-15,17:51:49
.3422, 4.9951E+00, 0.0000E+00,09-24-15,17:51:49
.3432, 4.8404E+00, 0.0000E+00,09-24-15,17:51:49
.3442, 4.9570E+00, 0.0000E+00,09-24-15,17:51:49
.3451, 5.1179E+00, 0.0000E+00,09-24-15,17:51:49
.3461, 4.9447E+00, 0.0000E+00,09-24-15,17:51:49
.3471, 4.9681E+00, 0.0000E+00,09-24-15,17:51:49
.3481, 4.9460E+00, 1.2279E-03,09-24-15,17:51:49
.3490, 4.9288E+00,-1.2279E-03,09-24-15,17:51:49
.3500, 5.0319E+00, 1.2279E-03,09-24-15,17:51:49
.3510, 4.9582E+00, 0.0000E+00,09-24-15,17:51:49
.3519, 4.9705E+00, 1.2279E-03,09-24-15,17:51:49
.3529, 5.2185E+00, 0.0000E+00,09-24-15,17:51:49
.3539, 4.8072E+00, 1.2279E-03,09-24-15,17:51:49
.3549, 4.9656E+00, 1.2279E-03,09-24-15,17:51:49
.3558, 4.9975E+00, 1.2279E-03,09-24-15,17:51:49
.3568, 4.9349E+00, 1.2279E-03,09-24-15,17:51:49
.3578, 4.9705E+00, 0.0000E+00,09-24-15,17:51:49
.3588, 4.9791E+00, 0.0000E+00,09-24-15,17:51:49
.3597, 4.9116E+00, 1.2279E-03,09-24-15,17:51:49
.3607, 4.9582E+00, 0.0000E+00,09-24-15,17:51:49
.3617, 5.0798E+00, 0.0000E+00,09-24-15,17:51:49
.3626, 4.9153E+00, 0.0000E+00,09-24-15,17:51:49
.3636, 4.9472E+00, 0.0000E+00,09-24-15,17:51:49
.3646, 4.9484E+00, 0.0000E+00,09-24-15,17:51:49
.3656, 4.9251E+00, 0.0000E+00,09-24-15,17:51:49
.3665, 4.9951E+00, 0.0000E+00,09-24-15,17:51:49
.3675, 4.9337E+00, 1.2279E-03,09-24-15,17:51:49
.3685, 4.9239E+00,-1.2279E-03,09-24-15,17:51:49
.3694, 5.1301E+00, 0.0000E+00,09-24-15,17:51:49
.3704, 4.7925E+00, 0.0000E+00,09-24-15,17:51:49
.3714, 4.9803E+00, 0.0000E+00,09-24-15,17:51:49
.3724, 4.9938E+00, 2.4558E-03,09-24-15,17:51:49
.3733, 4.9447E+00,-1.2279E-03,09-24-15,17:51:49
.3743, 4.9681E+00, 0.0000E+00,09-24-15,17:51:49
.3753, 5.0344E+00, 1.2279E-03,09-24-15,17:51:49
.3762, 4.9435E+00, 0.0000E+00,09-24-15,17:51:49
.3772, 4.9656E+00, 0.0000E+00,09-24-15,17:51:49
